pcap_path,filename,source,split,binary_label,attack_family,attack_type,profiling_type,profiling_variant,device,capture_session,file_size_manifest,file_size_bytes,parse_success,open_error,linktype,packet_count,total_frame_bytes,min_frame_length,max_frame_length,mean_frame_length,ok_count,partial_count,unsupported_count,malformed_count,error_count,ipv4_count,ipv6_count,arp_count,llc_count,tcp_count,udp_count,icmp_count,icmpv6_count,igmp_count,vlan_count,first_timestamp,last_timestamp,min_timestamp,max_timestamp,capture_order_duration,capture_timestamp_span,duplicate_timestamp_count,negative_delta_count,non_monotonic_timestamp_count,warnings,hard_failures,audit_strategy_version
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP7_train.pcap,TCP_IP-DDoS-ICMP7_train.pcap,attacks,train,ATTACK,DDoS,DDoS_ICMP,,,,DDoS_ICMP_7,1495000006,1495000006,True,,1,18594177,1197493150,42,1514,64.40151397934956,18594173,0,4,0,0,18590430,73,3657,13,112952,3223,18474324,4,0,0,1693942039.115174,1693943378.270438,1693942039.115174,1693943378.270438,1339.1552639007568,1339.1552639007568,9254124,1053,9255177,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP8_train.pcap,TCP_IP-DDoS-ICMP8_train.pcap,attacks,train,ATTACK,DDoS,DDoS_ICMP,,,,DDoS_ICMP_8,1495000072,1495000072,True,,1,19326527,1185775616,42,1514,61.354821587965596,19326524,0,3,0,0,19325108,46,1367,3,39330,831,19284990,1,2,0,1693938480.615073,1693938986.003698,1693938480.615073,1693938986.003698,505.3886251449585,505.3886251449585,9975177,701,9975878,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN1_train.pcap,TCP_IP-DDoS-SYN1_train.pcap,attacks,train,ATTACK,DDoS,DDoS_SYN,,,,DDoS_SYN_1,1556000011,1556000011,True,,1,19931997,1237088035,42,1514,62.06543353383005,19931993,0,4,0,0,19930516,58,1412,7,19929870,698,0,6,0,0,1693925885.918789,1693926623.195082,1693925885.918789,1693926623.195082,737.2762930393219,737.2762930393219,9735759,27072,9762831,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN2_train.pcap,TCP_IP-DDoS-SYN2_train.pcap,attacks,train,ATTACK,DDoS,DDoS_SYN,,,,DDoS_SYN_2,1556000071,1556000071,True,,1,20359731,1230244351,42,1514,60.42537354742064,20359730,0,1,0,0,20359187,77,465,1,20356510,2733,3,14,4,0,1693926623.195082,1693928224.850094,1693926623.195082,1693928224.850094,1601.6550121307373,1601.6550121307373,10526934,30460,10557394,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN3_train.pcap,TCP_IP-DDoS-SYN3_train.pcap,attacks,train,ATTACK,DDoS,DDoS_SYN,,,,DDoS_SYN_3,1556000070,1556000070,True,,1,20194641,1232885790,42,1514,61.050146422508824,20194638,0,3,0,0,20194168,40,429,1,20192544,1644,14,6,0,0,1693928224.850094,1693928609.809045,1693928224.850094,1693928609.809045,384.9589509963989,384.9589509963989,12520013,21919,12541932,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN4_train.pcap,TCP_IP-DDoS-SYN4_train.pcap,attacks,train,ATTACK,DDoS,DDoS_SYN,,,,DDoS_SYN_4,1556000060,1556000060,True,,1,19679812,1241123044,42,1514,63.065797783027605,19679808,0,4,0,0,19677577,132,2081,18,19667125,10426,131,22,5,0,1693924680.397949,1693925885.91871,1693924680.397949,1693925885.91871,1205.520761013031,1205.520761013031,8388656,23237,8411893,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP1_train.pcap,TCP_IP-DDoS-TCP1_train.pcap,attacks,train,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_1,1576000045,1576000045,True,,1,20223622,1252422069,42,1514,61.92867276692573,20223621,0,1,0,0,20223263,50,308,0,20164958,58343,0,7,5,0,1693919962.519735,1693920322.932077,1693919962.519735,1693920322.932077,360.4123418331146,360.4123418331146,9861088,30660,9891748,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,TCP_IP-DDoS-TCP2_train.pcap,attacks,train,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,1576001283,1576001283,True,,1,19700758,1260789131,42,1514,63.99698585201646,19700751,0,7,0,0,19696400,143,4190,18,19654307,42104,103,19,10,0,1693920322.932091,1693921985.480989,1693920322.932091,1693921985.480989,1662.5488979816437,1662.5488979816437,8928346,25911,8954257,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,TCP_IP-DDoS-TCP3_train.pcap,attacks,train,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,1576000036,1576000036,True,,1,20399613,1249606204,42,1514,61.25636814776829,20399613,0,0,0,0,20398972,55,585,1,20398490,537,0,0,0,0,1693921985.480989,1693922574.980618,1693921985.480989,1693922574.980618,589.4996290206909,589.4996290206909,10090594,23846,10114440,file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,TCP_IP-DDoS-TCP4_train.pcap,attacks,train,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,1576000070,1576000070,True,,1,20091019,1254543742,42,1514,62.443012074200915,20091018,0,1,0,0,20090155,60,795,8,20074766,15234,214,1,0,0,1693919100.380849,1693919962.519735,1693919100.380849,1693919962.519735,862.1388862133026,862.1388862133026,9038078,23509,9061587,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,TCP_IP-DDoS-UDP1_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,1576000011,1576000011,True,,1,20608951,1246256771,42,1514,60.471625702831744,20608951,0,0,0,0,20608434,36,481,0,23938,20550859,33672,1,0,0,1693931700.446391,1693932053.728081,1693931700.446391,1693932053.728081,353.28168988227844,353.28168988227844,10802829,5258,10808087,file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,TCP_IP-DDoS-UDP2_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,1576000014,1576000014,True,,1,20722273,1244443622,42,1514,60.05343245888132,20722269,0,4,0,0,20721819,20,430,0,15693,20702733,3412,1,0,0,1693932053.728081,1693932518.845924,1693932053.728081,1693932518.845924,465.11784291267395,465.11784291267395,10843621,5693,10849314,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,TCP_IP-DDoS-UDP3_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,1576000001,1576000001,True,,1,20651397,1245577625,42,1514,60.31444870291342,20651397,0,0,0,0,20650817,34,516,30,13258,20482269,155302,12,10,0,1693932518.845925,1693932857.131982,1693932518.845925,1693932857.131982,338.28605699539185,338.28605699539185,11215663,2669,11218332,file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,TCP_IP-DDoS-UDP4_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,1576000023,1576000023,True,,1,20626463,1245976591,42,1514,60.40670138161836,20626460,0,3,0,0,20625753,49,630,28,16795,20456444,152562,1,0,0,1693932857.131983,1693933406.814806,1693932857.131983,1693933406.814806,549.6828229427338,549.6828229427338,10568550,4878,10573428,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,TCP_IP-DDoS-UDP5_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,1576000022,1576000022,True,,1,20543021,1247311662,42,1514,60.717051401544104,20543019,0,2,0,0,20538120,66,4830,3,25614,20460202,52368,2,0,0,1693933406.814806,1693934814.469085,1693933406.814806,1693934814.469085,1407.6542789936066,1407.6542789936066,10586342,7930,10594272,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,TCP_IP-DDoS-UDP6_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,1576000006,1576000006,True,,1,20216876,1252529966,42,1514,61.954674203868095,20216873,0,3,0,0,20216421,38,413,1,29009,20186026,1424,0,0,0,1693934814.469085,1693935170.419258,1693934814.469085,1693935170.419258,355.95017313957214,355.95017313957214,10812359,6057,10818416,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,TCP_IP-DDoS-UDP7_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,1576000030,1576000030,True,,1,19760583,1259830678,42,1514,63.754732236392016,19760579,0,4,0,0,19755488,231,4789,71,92676,19661833,1146,50,14,0,1693935170.419282,1693937023.368803,1693935170.419282,1693937023.368803,1852.9495210647583,1852.9495210647583,10368786,4670,10373456,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,TCP_IP-DDoS-UDP8_train.pcap,attacks,train,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,1576000061,1576000061,True,,1,20402619,1249558133,42,1514,61.24498688134107,20402618,0,1,0,0,20402120,34,457,7,35661,20365164,1313,16,0,0,1693937023.368803,1693937349.443722,1693937023.368803,1693937349.443722,326.0749189853668,326.0749189853668,10912679,4045,10916724,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,TCP_IP-DoS-ICMP1_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,839000042,839000042,True,,1,10446280,671859538,42,1514,64.31567390496905,10446277,0,3,0,0,10445927,57,285,8,10235,85626,10350100,18,5,0,1693586113.070542,1693586509.312561,1693586113.070542,1693586509.312561,396.2420189380646,396.2420189380646,5425293,704,5425997,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,TCP_IP-DoS-ICMP2_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,839000014,839000014,True,,1,9693860,683898230,42,1514,70.54962935301315,9693852,0,8,0,0,9691682,244,1796,130,144719,25339,9521854,9,5,0,1693586509.312561,1693590541.416607,1693586509.312561,1693590541.416607,4032.10404586792,4032.10404586792,4845726,232,4845958,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,TCP_IP-DoS-ICMP3_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,839000053,839000053,True,,1,10863247,665188077,42,1514,61.23289629702795,10863245,0,2,0,0,10862906,54,283,2,26341,520,10836096,3,0,0,1693590541.416608,1693591021.151103,1693590541.416608,1693591021.151103,479.7344949245453,479.7344949245453,5411566,32,5411598,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,TCP_IP-DoS-ICMP4_train.pcap,attacks,train,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,839000003,839000003,True,,1,10607586,669278603,42,1514,63.09433673222164,10607583,0,3,0,0,10606697,74,803,9,41041,25310,10540401,10,9,0,1693585020.358642,1693586113.070514,1693585020.358642,1693586113.070514,1092.7118718624115,1092.7118718624115,4550530,285,4550815,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,TCP_IP-DoS-SYN1_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,901000069,901000069,True,,1,11138638,722781837,42,1514,64.88960652101271,11138638,0,0,0,0,11138258,53,327,0,11059182,79101,0,14,14,0,1693492107.120031,1693492572.037413,1693492107.120031,1693492572.037413,464.91738176345825,464.91738176345825,5288448,45205,5333653,file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,TCP_IP-DoS-SYN2_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,901000021,901000021,True,,1,11160843,722426509,42,1514,64.72866870360957,11160841,0,2,0,0,11160259,96,484,2,11136883,23408,0,34,30,0,1693492572.037444,1693493339.40792,1693492572.037444,1693493339.40792,767.370475769043,767.370475769043,3196730,21529,3218259,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,TCP_IP-DoS-SYN3_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,901000027,901000027,True,,1,10813744,727980099,42,1514,67.31989392388057,10813740,0,4,0,0,10812510,133,1086,11,10809237,3282,98,16,10,0,1693493339.40792,1693494698.199673,1693493339.40792,1693494698.199673,1358.7917530536652,1358.7917530536652,3797377,41544,3838921,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,TCP_IP-DoS-SYN4_train.pcap,attacks,train,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,901000009,901000009,True,,1,11059982,724040273,42,1514,65.4648690205825,11059979,0,3,0,0,11058250,166,1540,23,11039653,18315,411,27,10,0,1693490280.512922,1693492107.120031,1693490280.512922,1693492107.120031,1826.6071090698242,1826.6071090698242,2863203,20614,2883817,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,TCP_IP-DoS-TCP1_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,757000067,757000067,True,,1,9537689,604397019,42,1514,63.36933601001249,9537688,0,1,0,0,9536618,118,939,13,9535079,1613,15,19,10,0,1693411680.431924,1693415111.172845,1693411680.431924,1693415111.172845,3430.7409207820892,3430.7409207820892,2564701,16515,2581216,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,TCP_IP-DoS-TCP2_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,757000002,757000002,True,,1,9548514,604223754,42,1514,63.279349435943644,9548510,0,4,0,0,9547894,88,526,2,9507171,40746,60,5,0,0,1693415111.172846,1693417771.353283,1693415111.172846,1693417771.353283,2660.180436849594,2660.180436849594,3664229,16888,3681117,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,TCP_IP-DoS-TCP3_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,757000013,757000013,True,,1,9592792,603515317,42,1514,62.91341634427182,9592789,0,3,0,0,9592470,43,276,0,9589749,2427,335,2,0,0,1693417771.353283,1693418292.871239,1693417771.353283,1693418292.871239,521.5179560184479,521.5179560184479,2068082,19363,2087445,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,TCP_IP-DoS-TCP4_train.pcap,attacks,train,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,757000028,757000028,True,,1,9345102,607478372,42,1514,65.00500176456073,9345099,0,3,0,0,9343899,92,1099,9,9339926,3968,76,11,10,0,1693418292.871305,1693419578.769854,1693418292.871305,1693419578.769854,1285.898549079895,1285.898549079895,3257820,12260,3270080,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,TCP_IP-DoS-UDP1_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,1146000031,1146000031,True,,1,13695288,926875399,42,1514,67.67841603623086,13695285,0,3,0,0,13693987,115,1113,70,125173,13565939,2970,20,0,0,1693505156.317484,1693506531.135878,1693505156.317484,1693506531.135878,1374.8183941841125,1374.8183941841125,6269909,66,6269975,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,TCP_IP-DoS-UDP2_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_2,1146000038,1146000038,True,,1,14043139,921309790,42,1514,65.60568758879336,14043134,0,5,0,0,14041830,137,1155,12,108691,13932546,705,18,7,0,1693506531.135878,1693577128.773335,1693506531.135878,1693577128.773335,70597.63745689392,70597.63745689392,6845979,24,6846003,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP3_train.pcap,TCP_IP-DoS-UDP3_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_3,1146000043,1146000043,True,,1,14608427,912265187,42,1514,62.447872519060404,14608426,0,1,0,0,14607766,69,590,1,53460,14553740,617,13,5,0,1693577128.773335,1693577745.89509,1693577128.773335,1693577745.89509,617.1217551231384,617.1217551231384,7500209,24,7500233,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,TCP_IP-DoS-UDP4_train.pcap,attacks,train,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_4,1146000076,1146000076,True,,1,14324896,916801716,42,1514,64.00058443705281,14324890,0,6,0,0,14322492,218,2130,50,77763,13884774,360120,42,11,0,1693501380.335661,1693505156.317484,1693501380.335661,1693505156.317484,3775.9818229675293,3775.9818229675293,6230927,104,6231031,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,Active.pcap,profiling,train,BENIGN,,,active,standard,,Active,406062940,406062940,True,,1,1040643,389412628,54,8754,374.2038604977884,1040472,0,171,0,0,1021613,1417,17339,103,609211,405780,7855,169,15,0,1699286928.099553,1700854154.988479,1699286928.099553,1700854154.988479,1567226.8889257908,1567226.8889257908,89566,1,89567,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,ActiveBroker.pcap,profiling,train,BENIGN,,,active,active_broker,,ActiveBroker,189852749,189852749,True,,1,1981055,158155845,42,718,79.83415150008454,1980946,0,109,0,0,1929478,5378,46090,0,1921550,13276,0,30,0,0,1699286919.982064,1700854111.11438,1699286919.982064,1700854111.11438,1567191.132315874,1567191.132315874,673645,401,674046,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,Idle.pcap,profiling,train,BENIGN,,,idle,,,Idle,73715235,73715235,True,,1,328923,68452443,54,2962,208.11084357129175,328725,0,198,0,0,314681,1842,12184,18,196486,112957,6952,116,12,0,1698872400.205632,1699005599.764645,1698872400.205632,1699005599.764645,133199.55901312828,133199.55901312828,20322,1,20323,file:unsupported_present;file:timestamp_duplicate;file:timestamp_reversal,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_LAN_MIC.pcap,Blink_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_LAN_MIC,16322063,16322063,True,,1,21455,15978759,60,2974,744.7568865066418,21455,0,0,0,0,21455,0,0,0,21455,0,0,0,0,0,1701097889.535907,1701098238.904123,1701097889.535907,1701098238.904123,349.36821603775024,349.36821603775024,1186,0,1186,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_LAN_WATCH.pcap,Blink_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_LAN_WATCH,13989031,13989031,True,,1,18821,13687871,60,1451,727.2658732267148,18821,0,0,0,0,18821,0,0,0,18821,0,0,0,0,0,1701096470.826135,1701096834.175194,1701096470.826135,1701096834.175194,363.34905910491943,363.34905910491943,1331,0,1331,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_WAN_MIC.pcap,Blink_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_WAN_MIC,16346146,16346146,True,,1,22173,15991354,60,2974,721.2084066206647,22173,0,0,0,0,22173,0,0,0,22173,0,0,0,0,0,1701097506.84481,1701097831.839027,1701097506.84481,1701097831.839027,324.9942169189453,324.9942169189453,1714,0,1714,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Blink_Camera/Blink_Camera_WAN_WATCH.pcap,Blink_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Blink_Camera,Blink_Camera_WAN_WATCH,11186820,11186820,True,,1,15857,10933084,60,1451,689.4799772970928,15857,0,0,0,0,15857,0,0,0,15857,0,0,0,0,0,1701097105.152293,1701097472.0746,1701097105.152293,1701097472.0746,366.92230701446533,366.92230701446533,1810,0,1810,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_MIC.pcap,Ecobee_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_LAN_MIC,15712140,15712140,True,,1,38731,15092420,60,2962,389.6728718597506,38731,0,0,0,0,38707,2,22,0,1032,37617,58,2,0,0,1701176125.716126,1701176474.163836,1701176125.716126,1701176474.163836,348.44771003723145,348.44771003723145,997,0,997,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_LAN_WATCH.pcap,Ecobee_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_LAN_WATCH,11744319,11744319,True,,1,36647,11157943,60,5778,304.4708434523972,36647,0,0,0,0,36629,0,18,0,1364,35215,50,0,0,0,1701094819.549751,1701095934.659873,1701094819.549751,1701095934.659873,1115.1101219654083,1115.1101219654083,638,0,638,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_MIC.pcap,Ecobee_Camera_WAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_WAN_MIC,14783351,14783351,True,,1,35853,14209679,60,2962,396.3316598332078,35853,0,0,0,0,35853,0,0,0,1274,34545,34,0,0,0,1701176570.08818,1701176929.8315,1701176570.08818,1701176929.8315,359.74331998825073,359.74331998825073,1773,0,1773,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Ecobee_Camera/Ecobee_Camera_WAN_WATCH.pcap,Ecobee_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Ecobee_Camera,Ecobee_Camera_WAN_WATCH,10812301,10812301,True,,1,33376,10278261,60,2962,307.95364932885906,33376,0,0,0,0,33376,0,0,0,1030,32291,55,0,0,0,1701095997.008527,1701096384.399189,1701095997.008527,1701096384.399189,387.39066195487976,387.39066195487976,1781,0,1781,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_MIC.pcap,M1T_Camera_LAN_MIC.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_MIC,7351612,7351612,True,,1,16106,7093892,60,1308,440.45026698124923,16106,0,0,0,0,16094,0,12,0,151,15926,17,0,0,0,1701099387.003639,1701099860.645662,1701099387.003639,1701099860.645662,473.64202308654785,473.64202308654785,318,0,318,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PHOTO.pcap,M1T_Camera_LAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_PHOTO,971116,971116,True,,1,1439,948068,60,1242,658.8380820013898,1439,0,0,0,0,1439,0,0,0,20,1419,0,0,0,0,1701098711.521506,1701098977.982556,1701098711.521506,1701098977.982556,266.46105003356934,266.46105003356934,0,0,0,,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_PRECORDING.pcap,M1T_Camera_LAN_PRECORDING.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_PRECORDING,4589034,4589034,True,,1,8484,4453266,60,1242,524.9016973125885,8484,0,0,0,0,8476,0,8,0,95,8365,16,0,0,0,1701099001.653523,1701099357.386214,1701099001.653523,1701099357.386214,355.7326910495758,355.7326910495758,12,0,12,file:timestamp_duplicate,,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,M1T_Camera,M1T_Camera_LAN_WATCH,3927885,3927885,True,,1,11865,3738021,60,1474,315.04601769911505,11865,0,0,0,0,11849,0,16,0,251,11570,28,0,0,0,1701104510.235652,1701104788.493218,1701104510.235652,1701104788.493218,278.2575659751892,278.2575659751892,330,0,330,file:timestamp_duplicate,,phase1b2_v1
